Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Mama,2020-08-23 13:31:43,00:04:32,,Locked Up: Season 3: We were girls (Episode 7),,Apple iPhone 7 (GSM),00:42:55,00:42:55,RO (Romania)
Mama,2020-08-23 12:48:09,00:10:03,,Locked Up: Season 3: We were girls (Episode 7),,Apple iPhone 7 (GSM),00:38:22,Not latest view,RO (Romania)
Mama,2020-08-23 11:04:26,00:13:16,,Locked Up: Season 3: We were girls (Episode 7),,Apple iPhone 7 (GSM),00:28:19,Not latest view,RO (Romania)
Mama,2020-08-23 08:33:33,00:11:12,,Locked Up: Season 3: We were girls (Episode 7),,Apple iPhone 7 (GSM),00:15:03,Not latest view,RO (Romania)
Mama,2020-08-22 21:23:13,00:02:27,Autoplayed: user action: None; ,Locked Up: Season 3: We were girls (Episode 7),,Apple iPhone 7 (GSM),00:03:51,Not latest view,RO (Romania)
Mama,2020-08-22 21:15:45,00:07:25,,Locked Up: Season 3: Six months is a long time (Episode 6),,Apple iPhone 7 (GSM),00:46:10,00:46:10,RO (Romania)
Mama,2020-08-22 09:12:50,00:24:18,,Locked Up: Season 3: Six months is a long time (Episode 6),,Apple iPhone 7 (GSM),00:38:45,Not latest view,RO (Romania)
Mama,2020-08-22 06:15:35,00:09:36,,Locked Up: Season 3: Six months is a long time (Episode 6),,Apple iPhone 7 (GSM),00:14:27,Not latest view,RO (Romania)
Mama,2020-08-22 02:41:38,00:04:50,,Locked Up: Season 3: Six months is a long time (Episode 6),,Apple iPhone 7 (GSM),00:04:50,Not latest view,RO (Romania)
Mama,2020-08-21 20:12:29,00:29:50,,Locked Up: Season 3: Someone who doesn't give a shit about you (Episode 5),,Apple iPhone 7 (GSM),00:48:30,00:48:30,RO (Romania)
Mama,2020-08-21 19:31:09,00:18:39,,Locked Up: Season 3: Someone who doesn't give a shit about you (Episode 5),,Apple iPhone 7 (GSM),00:18:40,Not latest view,RO (Romania)
Mama,2020-08-21 17:04:21,00:18:47,,Locked Up: Season 3: The flag on the wall (Episode 4),,Apple iPhone 7 (GSM),00:49:14,00:49:14,RO (Romania)
Mama,2020-08-21 16:40:00,00:09:23,,Locked Up: Season 3: The flag on the wall (Episode 4),,Apple iPhone 7 (GSM),00:30:27,Not latest view,RO (Romania)
Mama,2020-08-21 16:36:07,00:03:48,,Locked Up: Season 3: The flag on the wall (Episode 4),,Apple iPhone 7 (GSM),00:21:04,Not latest view,RO (Romania)
Mama,2020-08-21 13:12:27,00:16:23,,Locked Up: Season 3: The flag on the wall (Episode 4),,Apple iPhone 7 (GSM),00:17:16,Not latest view,RO (Romania)
Mama,2020-08-20 18:08:59,00:33:08,,Locked Up: Season 3: One grain of rice (Episode 3),,Apple iPhone 7 (GSM),00:48:18,00:48:18,RO (Romania)
Mama,2020-08-20 17:46:14,00:03:24,,Locked Up: Season 3: One grain of rice (Episode 3),,Apple iPhone 7 (GSM),00:15:10,Not latest view,RO (Romania)
Mama,2020-08-20 17:32:16,00:10:46,,Locked Up: Season 3: One grain of rice (Episode 3),,Apple iPhone 7 (GSM),00:11:56,Not latest view,RO (Romania)
Mama,2020-08-20 16:20:19,00:51:45,Autoplayed: user action: None; ,Locked Up: Season 3: Very easy or very difficult (Episode 2),,Apple iPhone 7 (GSM),00:52:37,00:52:37,RO (Romania)
Mama,2020-08-20 15:56:21,00:21:23,,Locked Up: Season 3: North Cross (Episode 1),,Apple iPhone 7 (GSM),00:53:16,00:53:16,RO (Romania)
Mama,2020-08-20 14:36:41,00:07:47,,Locked Up: Season 3: North Cross (Episode 1),,Apple iPhone 7 (GSM),00:31:52,Not latest view,RO (Romania)
Mama,2020-08-20 12:01:36,00:19:42,,Locked Up: Season 3: North Cross (Episode 1),,Apple iPhone 7 (GSM),00:24:05,Not latest view,RO (Romania)
Mama,2020-08-19 18:57:00,00:05:24,,Locked Up: Season 3: North Cross (Episode 1),,Apple iPhone 7 (GSM),00:08:16,Not latest view,RO (Romania)
Mama,2020-08-19 18:10:25,00:43:30,,Locked Up: Season 2: Liquid (Episode 19),,Apple iPhone 7 (GSM),00:43:51,00:43:51,RO (Romania)
Mama,2020-08-19 17:57:25,00:12:11,,Locked Up: Season 2: Save the Horse (Episode 18),,Apple iPhone 7 (GSM),00:48:51,00:48:51,RO (Romania)
Mama,2020-08-19 17:52:20,00:03:12,,Locked Up: Season 2: Save the Horse (Episode 18),,Apple iPhone 7 (GSM),00:36:40,Not latest view,RO (Romania)
Mama,2020-08-19 16:27:45,00:10:56,,Locked Up: Season 2: Save the Horse (Episode 18),,Apple iPhone 7 (GSM),00:33:27,Not latest view,RO (Romania)
Mama,2020-08-19 15:56:14,00:03:54,,Locked Up: Season 2: Save the Horse (Episode 18),,Apple iPhone 7 (GSM),00:22:31,Not latest view,RO (Romania)
Mama,2020-08-19 15:55:45,00:00:27,,Locked Up: Season 2: Banana and Lemon (Episode 17),,Apple iPhone 7 (GSM),00:00:27,00:00:27,RO (Romania)
Mama,2020-08-19 14:13:14,00:16:37,,Locked Up: Season 2: Save the Horse (Episode 18),,Apple iPhone 7 (GSM),00:18:37,Not latest view,RO (Romania)
Mama,2020-08-19 14:10:13,00:02:00,,Locked Up: Season 2: Save the Horse (Episode 18),,Apple iPhone 7 (GSM),00:02:00,Not latest view,RO (Romania)
Mama,2020-08-19 13:39:10,00:12:55,,Locked Up: Season 2: Banana and Lemon (Episode 17),,Apple iPhone 7 (GSM),00:45:54,Not latest view,RO (Romania)
Mama,2020-08-19 13:35:12,00:02:20,,Locked Up: Season 2: Banana and Lemon (Episode 17),,Apple iPhone 7 (GSM),00:32:59,Not latest view,RO (Romania)
Mama,2020-08-19 12:45:56,00:04:06,,Locked Up: Season 2: Banana and Lemon (Episode 17),,Apple iPhone 7 (GSM),00:30:39,Not latest view,RO (Romania)
Mama,2020-08-19 11:21:30,00:14:59,,Locked Up: Season 2: Banana and Lemon (Episode 17),,Apple iPhone 7 (GSM),00:26:33,Not latest view,RO (Romania)
Mama,2020-08-19 10:33:20,00:11:34,,Locked Up: Season 2: Banana and Lemon (Episode 17),,Apple iPhone 7 (GSM),00:11:34,Not latest view,RO (Romania)
Mama,2020-08-19 09:25:33,00:00:27,,Locked Up: Season 2: Banana and Lemon (Episode 17),,Apple iPhone 7 (GSM),00:00:27,Not latest view,RO (Romania)
Mama,2020-08-19 09:21:32,00:03:59,,Locked Up: Season 2: Patron of the Desperate (Episode 16),,Apple iPhone 7 (GSM),00:42:16,00:42:16,RO (Romania)
Mama,2020-08-19 08:36:49,00:23:13,,Locked Up: Season 2: Patron of the Desperate (Episode 16),,Apple iPhone 7 (GSM),00:38:17,Not latest view,RO (Romania)
Mama,2020-08-19 07:53:50,00:11:52,,Locked Up: Season 2: Patron of the Desperate (Episode 16),,Apple iPhone 7 (GSM),00:15:04,Not latest view,RO (Romania)
Mama,2020-08-19 06:51:01,00:03:12,,Locked Up: Season 2: Patron of the Desperate (Episode 16),,Apple iPhone 7 (GSM),00:03:12,Not latest view,RO (Romania)
Mama,2020-08-19 06:46:02,00:04:56,,Locked Up: Season 2: Neither With Nor Without You (Episode 15),,Apple iPhone 7 (GSM),00:46:13,00:46:13,RO (Romania)
Mama,2020-08-18 16:16:51,00:41:17,Autoplayed: user action: None; ,Locked Up: Season 2: Neither With Nor Without You (Episode 15),,Apple iPhone 7 (GSM),00:41:17,Not latest view,RO (Romania)
Mama,2020-08-18 15:59:35,00:17:15,,Locked Up: Season 2: Sins and Confusions (Episode 14),,Apple iPhone 7 (GSM),00:47:35,00:47:35,RO (Romania)
Mama,2020-08-18 11:06:41,00:30:20,,Locked Up: Season 2: Sins and Confusions (Episode 14),,Apple iPhone 7 (GSM),00:30:20,Not latest view,RO (Romania)
Mama,2020-08-18 11:04:29,00:02:11,,Locked Up: Season 2: Getting Your Fingers Burned (Episode 13),,Apple iPhone 7 (GSM),00:51:06,00:51:06,RO (Romania)
Mama,2020-08-18 08:59:18,00:05:16,,Locked Up: Season 2: Getting Your Fingers Burned (Episode 13),,Apple iPhone 7 (GSM),00:48:55,Not latest view,RO (Romania)
Mama,2020-08-18 08:23:27,00:33:32,,Locked Up: Season 2: Getting Your Fingers Burned (Episode 13),,Apple iPhone 7 (GSM),00:43:39,Not latest view,RO (Romania)
Mama,2020-08-18 04:40:59,00:02:08,,Locked Up: Season 2: Getting Your Fingers Burned (Episode 13),,Apple iPhone 7 (GSM),00:10:07,Not latest view,RO (Romania)
Mama,2020-08-17 18:17:07,00:07:59,,Locked Up: Season 2: Getting Your Fingers Burned (Episode 13),,Apple iPhone 7 (GSM),00:07:59,Not latest view,RO (Romania)
Mama,2020-08-17 17:40:03,00:21:44,,Locked Up: Season 2: Rage (Episode 12),,Apple iPhone 7 (GSM),00:42:11,00:42:11,RO (Romania)
Mama,2020-08-17 16:43:36,00:18:17,,Locked Up: Season 2: Rage (Episode 12),,Apple iPhone 7 (GSM),00:20:27,Not latest view,RO (Romania)
Mama,2020-08-17 16:40:50,00:00:29,,Locked Up: Season 2: Rage (Episode 12),,Apple iPhone 7 (GSM),00:02:10,Not latest view,RO (Romania)
Mama,2020-08-17 16:08:31,00:01:40,,Locked Up: Season 2: Rage (Episode 12),,Apple iPhone 7 (GSM),00:01:40,Not latest view,RO (Romania)
Mama,2020-08-17 15:38:49,00:29:40,,Locked Up: Season 2: Life Goes On (Episode 11),,Apple iPhone 7 (GSM),00:44:39,00:44:39,RO (Romania)
Mama,2020-08-17 09:19:51,00:02:50,,Locked Up: Season 2: Life Goes On (Episode 11),,Apple iPhone 7 (GSM),00:14:59,Not latest view,RO (Romania)
Mama,2020-08-17 08:57:20,00:08:39,,Locked Up: Season 2: Life Goes On (Episode 11),,Apple iPhone 7 (GSM),00:12:09,Not latest view,RO (Romania)
Mama,2020-08-17 07:59:17,00:03:29,,Locked Up: Season 2: Life Goes On (Episode 11),,Apple iPhone 7 (GSM),00:03:29,Not latest view,RO (Romania)
Mama,2020-08-17 07:52:16,00:05:40,,Locked Up: Season 2: Bon Appétit (Episode 10),,Apple iPhone 7 (GSM),00:53:21,00:53:21,RO (Romania)
Mama,2020-08-17 02:37:16,00:12:14,,Locked Up: Season 2: Bon Appétit (Episode 10),,Apple iPhone 7 (GSM),00:47:41,Not latest view,RO (Romania)
Mama,2020-08-16 23:33:42,00:30:34,,Locked Up: Season 2: Bon Appétit (Episode 10),,Apple iPhone 7 (GSM),00:35:28,Not latest view,RO (Romania)
Mama,2020-08-16 23:27:09,00:04:02,,Locked Up: Season 2: Bon Appétit (Episode 10),,Apple iPhone 7 (GSM),00:04:54,Not latest view,RO (Romania)
Mama,2020-08-16 22:50:35,00:00:52,,Locked Up: Season 2: Bon Appétit (Episode 10),,Apple iPhone 7 (GSM),00:00:52,Not latest view,RO (Romania)
Mama,2020-08-16 22:24:47,00:25:13,,Locked Up: Season 2: The Baboons (Episode 9),,Apple iPhone 7 (GSM),00:48:40,00:48:40,RO (Romania)
Mama,2020-08-16 21:56:33,00:21:14,,Locked Up: Season 2: The Baboons (Episode 9),,Apple iPhone 7 (GSM),00:23:37,Not latest view,RO (Romania)
Mama,2020-08-16 21:47:01,00:02:23,,Locked Up: Season 2: The Baboons (Episode 9),,Apple iPhone 7 (GSM),00:02:23,Not latest view,RO (Romania)
Mama,2020-08-16 21:32:11,00:12:57,,Locked Up: Season 2: In the Line of Fire II (Episode 8),,Apple iPhone 7 (GSM),00:42:16,00:42:16,RO (Romania)
Mama,2020-08-16 20:07:21,00:10:44,,Locked Up: Season 2: In the Line of Fire II (Episode 8),,Apple iPhone 7 (GSM),00:29:19,Not latest view,RO (Romania)
Mama,2020-08-16 19:35:46,00:18:35,,Locked Up: Season 2: In the Line of Fire II (Episode 8),,Apple iPhone 7 (GSM),00:18:35,Not latest view,RO (Romania)
Mama,2020-08-16 19:14:10,00:20:55,,Locked Up: Season 2: In the line of fire I (Episode 7),,Apple iPhone 7 (GSM),00:43:13,00:43:13,RO (Romania)
Mama,2020-08-16 18:50:38,00:22:28,,Locked Up: Season 2: In the line of fire I (Episode 7),,Apple iPhone 7 (GSM),00:22:28,Not latest view,RO (Romania)
Mama,2020-08-16 18:06:32,00:42:36,,Locked Up: Season 2: A Body in the Trunk (Episode 6),,Apple iPhone 7 (GSM),00:42:46,00:42:46,RO (Romania)
Mama,2020-08-16 17:47:00,00:19:29,,Locked Up: Season 2: Revenge (Episode 5),,Apple iPhone 7 (GSM),00:46:02,00:46:02,RO (Romania)
Mama,2020-08-16 16:53:21,00:26:23,,Locked Up: Season 2: Revenge (Episode 5),,Apple iPhone 7 (GSM),00:26:23,Not latest view,RO (Romania)
Mama,2020-08-16 16:25:56,00:22:54,,Locked Up: Season 2: The Little Hen (Episode 4),,Apple iPhone 7 (GSM),00:44:43,00:44:43,RO (Romania)
Mama,2020-08-16 13:41:42,00:05:07,,Locked Up: Season 2: The Little Hen (Episode 4),,Apple iPhone 7 (GSM),00:21:49,Not latest view,RO (Romania)
Mama,2020-08-16 13:32:37,00:08:56,,Locked Up: Season 2: The Little Hen (Episode 4),,Apple iPhone 7 (GSM),00:16:42,Not latest view,RO (Romania)
Mama,2020-08-16 07:43:52,00:00:58,,Locked Up: Season 2: The Little Hen (Episode 4),,Apple iPhone 7 (GSM),00:07:46,Not latest view,RO (Romania)
Mama,2020-08-15 21:32:08,00:06:48,,Locked Up: Season 2: The Little Hen (Episode 4),,Apple iPhone 7 (GSM),00:06:48,Not latest view,RO (Romania)
Mama,2020-08-15 07:51:34,00:46:32,,Locked Up: Season 2: Home Sweet Home (Episode 3),,Apple iPhone 7 (GSM),00:46:32,00:46:32,RO (Romania)
Mama,2020-08-15 07:51:19,00:00:03,,Locked Up: Season 2: The Mare (Episode 2),,Apple iPhone 7 (GSM),00:44:52,00:44:52,RO (Romania)
Mama,2020-08-15 05:56:36,00:44:48,,Locked Up: Season 2: The Mare (Episode 2),,Apple iPhone 7 (GSM),00:44:48,Not latest view,RO (Romania)
Mama,2020-08-15 04:41:42,00:36:26,,Locked Up: Season 2: Two Guns for One Monkey (Episode 1),,Apple iPhone 7 (GSM),00:47:16,00:47:16,RO (Romania)
Mama,2020-08-14 20:50:58,00:11:00,,Locked Up: Season 2: Two Guns for One Monkey (Episode 1),,Apple iPhone 7 (GSM),00:10:50,Not latest view,RO (Romania)
Mama,2020-08-14 16:54:34,00:13:42,,Locked Up: Season 1: The Turtle Principle (Episode 16),,Apple iPhone 7 (GSM),00:45:47,00:45:47,RO (Romania)
Mama,2020-08-14 11:29:20,00:32:04,,Locked Up: Season 1: The Turtle Principle (Episode 16),,Apple iPhone 7 (GSM),00:32:04,Not latest view,RO (Romania)
Mama,2020-08-14 10:08:16,00:47:53,,Locked Up: Season 1: I’m Going to Be a Good Girl (Episode 15),,Apple iPhone 7 (GSM),00:48:23,00:48:23,RO (Romania)
Mama,2020-08-14 07:14:34,00:30:14,,Locked Up: Season 1: Gray Cat (Episode 14),,Apple iPhone 7 (GSM),00:51:39,00:51:39,RO (Romania)
Mama,2020-08-14 06:44:56,00:00:26,,Locked Up: Season 1: Gray Cat (Episode 14),,Apple iPhone 7 (GSM),00:21:25,Not latest view,RO (Romania)
Mama,2020-08-13 20:03:07,00:20:59,,Locked Up: Season 1: Gray Cat (Episode 14),,Apple iPhone 7 (GSM),00:20:59,Not latest view,RO (Romania)
Mama,2020-08-13 19:43:28,00:19:36,,Locked Up: Season 1: Quid pro quo (Episode 13),,Apple iPhone 7 (GSM),00:53:22,00:53:22,RO (Romania)
Mama,2020-08-13 18:59:39,00:33:46,,Locked Up: Season 1: Quid pro quo (Episode 13),,Apple iPhone 7 (GSM),00:33:46,Not latest view,RO (Romania)
Mama,2020-08-13 18:54:09,00:05:22,,Locked Up: Season 1: Pretty Woman (Episode 12),,Apple iPhone 7 (GSM),00:54:00,00:54:00,RO (Romania)
Mama,2020-08-13 17:35:52,00:04:29,,Locked Up: Season 1: Pretty Woman (Episode 12),,Apple iPhone 7 (GSM),00:48:38,Not latest view,RO (Romania)
Mama,2020-08-13 16:22:36,00:14:04,,Locked Up: Season 1: Pretty Woman (Episode 12),,Apple iPhone 7 (GSM),00:44:09,Not latest view,RO (Romania)
Mama,2020-08-13 15:49:30,00:16:41,,Locked Up: Season 1: Pretty Woman (Episode 12),,Apple iPhone 7 (GSM),00:30:05,Not latest view,RO (Romania)
Mama,2020-08-13 11:34:40,00:10:47,,Locked Up: Season 1: Pretty Woman (Episode 12),,Apple iPhone 7 (GSM),00:13:24,Not latest view,RO (Romania)
Mama,2020-08-13 09:54:00,00:00:20,,Locked Up: Season 1: Pretty Woman (Episode 12),,Apple iPhone 7 (GSM),00:02:37,Not latest view,RO (Romania)
Mama,2020-08-13 08:04:08,00:02:17,,Locked Up: Season 1: Pretty Woman (Episode 12),,Apple iPhone 7 (GSM),00:02:17,Not latest view,RO (Romania)
Mama,2020-08-13 07:52:28,00:11:38,,Locked Up: Season 1: Dad's Garage (Episode 11),,Apple iPhone 7 (GSM),00:47:42,00:47:42,RO (Romania)
Mama,2020-08-12 18:55:47,00:16:44,,Locked Up: Season 1: Dad's Garage (Episode 11),,Apple iPhone 7 (GSM),00:36:04,Not latest view,RO (Romania)
Mama,2020-08-12 18:50:11,00:00:34,,Locked Up: Season 1: Dad's Garage (Episode 11),,Apple iPhone 7 (GSM),00:19:20,Not latest view,RO (Romania)
Mama,2020-08-12 18:25:23,00:18:36,,Locked Up: Season 1: Dad's Garage (Episode 11),,Apple iPhone 7 (GSM),00:18:36,Not latest view,RO (Romania)
Mama,2020-08-12 18:17:56,00:03:59,,Locked Up: Season 1: At 5 p.m. on the Dot (Episode 10),,Apple iPhone 7 (GSM),00:42:45,00:42:45,RO (Romania)
Mama,2020-08-12 15:38:34,00:38:52,,Locked Up: Season 1: At 5 p.m. on the Dot (Episode 10),,Apple iPhone 7 (GSM),00:38:46,Not latest view,RO (Romania)
Mama,2020-08-12 15:02:56,00:31:53,,Locked Up: Season 1: They’ll Come for You (Episode 9),,Apple iPhone 7 (GSM),00:41:22,00:41:22,RO (Romania)
Mama,2020-08-12 14:40:17,00:09:29,,Locked Up: Season 1: They’ll Come for You (Episode 9),,Apple iPhone 7 (GSM),00:09:29,Not latest view,RO (Romania)
Mama,2020-08-12 14:34:12,00:04:10,,Locked Up: Season 1: They’ll Come for You (Episode 9),,Apple iPhone 7 (GSM),00:03:52,Not latest view,RO (Romania)
Mama,2020-08-12 14:31:17,00:00:30,,Locked Up: Season 1: Don’t Ask for Favors (Episode 8),,Apple iPhone 7 (GSM),00:45:40,00:45:40,RO (Romania)
Mama,2020-08-12 13:19:53,00:40:38,,Locked Up: Season 1: Don’t Ask for Favors (Episode 8),,Apple iPhone 7 (GSM),00:45:10,Not latest view,RO (Romania)
Mama,2020-08-12 10:16:42,00:04:31,,Locked Up: Season 1: Don’t Ask for Favors (Episode 8),,Apple iPhone 7 (GSM),00:04:31,Not latest view,RO (Romania)
Mama,2020-08-12 10:13:51,00:00:12,,Locked Up: Season 1: Don’t Ask for Favors (Episode 8),,Apple iPhone 7 (GSM),00:00:12,Not latest view,RO (Romania)
Mama,2020-08-12 09:22:36,00:47:06,,Locked Up: Season 1: Harsh Reality (Episode 7),,Apple iPhone 7 (GSM),00:47:01,00:47:01,RO (Romania)
Mama,2020-08-12 07:43:38,00:45:51,,Locked Up: Season 1: A Day in the Country (Episode 6),,Apple iPhone 7 (GSM),00:46:01,00:46:01,RO (Romania)
Mama,2020-08-12 07:36:53,00:06:25,,Locked Up: Season 1: Without Friends (Episode 5),,Apple iPhone 7 (GSM),00:45:53,00:45:53,RO (Romania)
Mama,2020-08-12 07:35:08,00:01:24,,Locked Up: Season 1: Without Friends (Episode 5),,Apple iPhone 7 (GSM),00:39:28,Not latest view,RO (Romania)
Mama,2020-08-11 17:36:24,00:37:54,,Locked Up: Season 1: Without Friends (Episode 5),,Apple iPhone 7 (GSM),00:37:54,Not latest view,RO (Romania)
Mama,2020-08-11 07:42:27,00:32:05,,Locked Up: Season 1: Everything Happens for a Reason (Episode 4),,Apple iPhone 7 (GSM),00:44:25,00:44:25,RO (Romania)
Mama,2020-08-11 06:43:11,00:12:24,,Locked Up: Season 1: Everything Happens for a Reason (Episode 4),,Apple iPhone 7 (GSM),00:12:24,Not latest view,RO (Romania)
Mama,2020-08-11 06:16:43,00:08:07,,Locked Up: Season 1: Sewing Tinkerbell (Episode 3),,Apple iPhone 7 (GSM),00:46:38,00:46:38,RO (Romania)
Mama,2020-08-11 06:16:07,00:00:24,,Dark Desire: Season 1: It's Just Sex (Episode 1),,Apple iPhone 7 (GSM),00:00:34,00:00:34,RO (Romania)
Mama,2020-08-10 18:23:43,00:34:55,,Locked Up: Season 1: Sewing Tinkerbell (Episode 3),,Apple iPhone 7 (GSM),00:38:30,Not latest view,RO (Romania)
Mama,2020-08-10 17:22:54,00:03:25,,Locked Up: Season 1: Sewing Tinkerbell (Episode 3),,Apple iPhone 7 (GSM),00:03:25,Not latest view,RO (Romania)
Mama,2020-08-10 16:40:19,00:33:17,,"Locked Up: Season 1: Mom, I Lied to You (Episode 2)",,Apple iPhone 7 (GSM),00:49:13,00:49:13,RO (Romania)
Mama,2020-08-10 12:15:59,00:15:55,,"Locked Up: Season 1: Mom, I Lied to You (Episode 2)",,Apple iPhone 7 (GSM),00:15:55,Not latest view,RO (Romania)
Mama,2020-05-17 06:13:42,00:27:28,Autoplayed: user action: Unspecified; ,Money Heist: Part 4: The Paris Plan (Episode 8),,Samsung 2015 Hawk-M Smart TV,00:58:32,00:58:32,RO (Romania)
Mama,2020-05-16 23:00:22,00:17:57,,Money Heist: Part 4: The Paris Plan (Episode 8),,Apple iPhone 7 (GSM),00:31:04,Not latest view,RO (Romania)
Mama,2020-05-16 21:28:11,00:13:02,,Money Heist: Part 4: The Paris Plan (Episode 8),,Apple iPhone 7 (GSM),00:13:07,Not latest view,RO (Romania)
Mama,2020-05-16 21:01:25,00:24:58,,Money Heist: Part 4: Strike the Tent (Episode 7),,Apple iPhone 7 (GSM),00:51:36,00:51:36,RO (Romania)
Mama,2020-05-16 13:02:49,00:26:33,Autoplayed: user action: Unspecified; ,Money Heist: Part 4: Strike the Tent (Episode 7),,Samsung 2015 Hawk-M Smart TV,00:26:38,Not latest view,RO (Romania)
Mama,2020-05-16 12:50:40,00:12:02,Autoplayed: user action: Unspecified; ,Money Heist: Part 4: TKO (Episode 6),,Samsung 2015 Hawk-M Smart TV,00:44:05,00:44:05,RO (Romania)
Mama,2020-05-15 19:16:00,00:31:54,Autoplayed: user action: None; ,Money Heist: Part 4: TKO (Episode 6),,Samsung 2015 Hawk-M Smart TV,00:32:03,Not latest view,RO (Romania)
Mama,2020-05-15 18:55:02,00:20:51,,Money Heist: Part 4: 5 Minutes Earlier (Episode 5),,Samsung 2015 Hawk-M Smart TV,00:40:51,00:40:51,RO (Romania)
Mama,2020-05-15 17:40:01,00:11:39,,Money Heist: Part 4: 5 Minutes Earlier (Episode 5),,Samsung 2015 Hawk-M Smart TV,00:20:00,Not latest view,RO (Romania)
Mama,2020-05-15 16:37:48,00:00:19,,Money Heist: Part 4: 5 Minutes Earlier (Episode 5),,Samsung 2015 Hawk-M Smart TV,00:08:21,Not latest view,RO (Romania)
Mama,2020-05-15 14:49:58,00:07:11,,Money Heist: Part 4: 5 Minutes Earlier (Episode 5),,Samsung 2015 Hawk-M Smart TV,00:08:02,Not latest view,RO (Romania)
Mama,2020-05-15 14:16:55,00:22:19,Autoplayed: user action: Unspecified; ,Money Heist: Part 4: Pasodoble (Episode 4),,Samsung 2015 Hawk-M Smart TV,00:51:13,00:51:13,RO (Romania)
Mama,2020-05-15 14:16:37,00:00:03,,White Lines: Season 1: Episode 1,,Samsung 2015 Hawk-M Smart TV,00:00:03,00:00:03,RO (Romania)
Mama,2020-05-15 14:16:08,00:00:13,,White Lines: Season 1: Episode 1,,Samsung 2015 Hawk-M Smart TV,00:00:12,Not latest view,RO (Romania)
Mama,2020-05-14 15:35:44,00:11:41,Autoplayed: user action: Unspecified; ,Money Heist: Part 4: Pasodoble (Episode 4),,Samsung 2015 Hawk-M Smart TV,00:28:55,Not latest view,RO (Romania)
Mama,2020-05-12 15:58:34,00:17:09,Autoplayed: user action: None; ,Money Heist: Part 4: Pasodoble (Episode 4),,Samsung 2015 Hawk-M Smart TV,00:17:14,Not latest view,RO (Romania)
Mama,2020-05-12 15:40:50,00:15:31,Autoplayed: user action: Unspecified; ,Money Heist: Part 4: Anatomy Lesson (Episode 3),,Samsung 2015 Hawk-M Smart TV,00:40:23,00:40:23,RO (Romania)
Mama,2020-05-10 15:25:17,00:24:48,Autoplayed: user action: None; ,Money Heist: Part 4: Anatomy Lesson (Episode 3),,Samsung 2015 Hawk-M Smart TV,00:24:53,Not latest view,RO (Romania)
Mama,2020-05-10 14:42:40,00:42:31,,Money Heist: Part 4: Berlin's Wedding (Episode 2),,Samsung 2015 Hawk-M Smart TV,00:42:41,00:42:41,RO (Romania)
Mama,2020-05-10 14:24:58,00:00:10,,Money Heist: Part 4: Berlin's Wedding (Episode 2),,Apple iPhone 7 (GSM),00:00:10,Not latest view,RO (Romania)
Mama,2020-05-10 13:58:47,00:26:10,,Money Heist: Part 4: Game Over (Episode 1),,Apple iPhone 7 (GSM),00:51:06,00:51:06,RO (Romania)
Mama,2020-05-10 09:17:37,00:24:48,Autoplayed: user action: Unspecified; ,Money Heist: Part 4: Game Over (Episode 1),,Samsung 2015 Hawk-M Smart TV,00:24:56,Not latest view,RO (Romania)
Mama,2020-05-10 09:11:53,00:05:38,Autoplayed: user action: None; ,Money Heist: Part 3: Astray (Episode 8),,Samsung 2015 Hawk-M Smart TV,00:57:04,00:57:04,RO (Romania)
Mama,2020-05-09 18:07:59,00:24:26,,Money Heist: Part 3: Astray (Episode 8),,Samsung 2015 Hawk-M Smart TV,00:51:26,Not latest view,RO (Romania)
Mama,2020-05-09 17:13:36,00:26:56,Autoplayed: user action: None; ,Money Heist: Part 3: Astray (Episode 8),,Samsung 2015 Hawk-M Smart TV,00:27:01,Not latest view,RO (Romania)
Mama,2020-05-09 16:31:01,00:42:32,Autoplayed: user action: None; ,Money Heist: Part 3: A Quick Vacation (Episode 7),,Samsung 2015 Hawk-M Smart TV,00:42:37,00:42:37,RO (Romania)
Mama,2020-05-09 16:16:03,00:14:52,Autoplayed: user action: Unspecified; ,Money Heist: Part 3: Everything Seemed Insignificant (Episode 6),,Samsung 2015 Hawk-M Smart TV,00:45:02,00:45:02,RO (Romania)
Mama,2020-05-08 17:42:12,00:30:05,Autoplayed: user action: Unspecified; ,Money Heist: Part 3: Everything Seemed Insignificant (Episode 6),,Samsung 2015 Hawk-M Smart TV,00:30:10,Not latest view,RO (Romania)
Mama,2020-05-08 16:53:09,00:48:52,,"Money Heist: Part 3: Boom, Boom, Ciao (Episode 5)",,Samsung 2015 Hawk-M Smart TV,00:49:08,00:49:08,RO (Romania)
Mama,2020-05-08 08:06:42,00:00:12,,"Money Heist: Part 3: Boom, Boom, Ciao (Episode 5)",,Samsung 2015 Hawk-M Smart TV,00:00:17,Not latest view,RO (Romania)
Mama,2020-05-08 07:59:06,00:07:31,Autoplayed: user action: Unspecified; ,Money Heist: Part 3: It's Dolphin Time (Episode 4),,Samsung 2015 Hawk-M Smart TV,00:41:01,00:41:01,RO (Romania)
Mama,2020-05-06 17:46:42,00:02:25,,Money Heist: Part 3: It's Dolphin Time (Episode 4),,Samsung 2015 Hawk-M Smart TV,00:33:31,Not latest view,RO (Romania)
Mama,2020-05-06 16:13:37,00:31:01,Autoplayed: user action: None; ,Money Heist: Part 3: It's Dolphin Time (Episode 4),,Samsung 2015 Hawk-M Smart TV,00:31:06,Not latest view,RO (Romania)
